id,index,pmcid,Pattern,NormalPattern,Word,NormalWord,Similarity,NormalSimilarity,Distribution1,Distribution2,Distribution3,Distribution4,Distribution5,BioSentStop,mainfinding,mainfindingat,NormalWordFixed,NormalSimilarityFixed,LogNormalPattern,MaxNormalSimilarityFixed,MaxBioSentStop,MaxSimilarity
PMC3604589:4,4,PMC3604589,0,0,-0.151431093,-1.005851279,0,0,0,0,0,0,1,0.30645418,n,n,0.435584136,0,0,0.489851137,0.4868433,16
PMC3604589:5,5,PMC3604589,0,0,-4.944206009,-1.191043509,8,1.515716567,0,1,0,0,0,0.4243551,n,n,0.354425769,0.37989125,0,0.489851137,0.4868433,16
PMC3621797:1,1,PMC3621797,0,0,-8.242577703,-1.318492183,9,1.551845574,1,0,0,0,0,0.51725787,n,n,0.298572852,0.398107657,0,0.563311725,0.51725787,25
PMC3621797:2,2,PMC3621797,0,0,2.253566498,0.067919424,0,0,1,0,0,0,0,0.49691308,n,n,0.476309119,0,0,0.563311725,0.51725787,25
PMC3621797:3,3,PMC3621797,0,0,-4.939003495,-1.190842484,1,1,1,0,0,0,0,0.44419983,n,n,0.354513866,0.119842346,0,0.563311725,0.51725787,25
PMC3621797:4,4,PMC3621797,71.47,0.594345114,6.859311714,0.206730311,20,1.820564203,0,0,0,1,0,0.47617242,n,n,0.554300422,0.526385626,0.892726667,0.563311725,0.51725787,25
PMC3621797:5,5,PMC3621797,0,0,-9.201716738,-1.355553197,0,0,0,0,0,1,0,0.15415353,p,a,0.282331289,0,0,0.563311725,0.51725787,25
PMC3621797:6,6,PMC3621797,0,0,-5.479828326,-1.211739889,0,0,0,0,0,1,0,0.13836363,n,n,0.345355819,0,0,0.563311725,0.51725787,25
PMC3621797:7,7,PMC3621797,0,0,5.506281862,0.165951834,25,1.903653939,0,0,0,1,0,0.36675262,p,p,0.531388916,0.563311725,0,0.563311725,0.51725787,25
PMC3621797:8,8,PMC3621797,6.19,0.051476091,13.9745855,0.42117497,10,1.584893192,0,0,0,1,0,0.3687551,n,n,0.674786782,0.414586402,0.411161105,0.563311725,0.51725787,25
PMC3621797:9,9,PMC3621797,9.44,0.078503119,5.947825243,0.17925935,4,1.319507911,0,1,0,0,0,0.29066032,n,n,0.538865783,0.278265311,0.488894477,0.563311725,0.51725787,25
PMC3621797:10,10,PMC3621797,0,0,6.886882511,0.207561257,1,1,0,1,0,0,0,0.13491549,n,n,0.554767292,0.119842346,0,0.563311725,0.51725787,25
PMC3624002:1,1,PMC3624002,0,0,6.772049283,0.20410034,18,1.782602458,1,0,0,0,0,0.81516254,n,n,0.552822766,0.5090816,0,0.5090816,0.81516254,18
PMC3624002:2,2,PMC3624002,100.57,0.836340956,10.23948567,0.308604149,8,1.515716567,1,0,0,0,0,0.6145398,p,p,0.611538537,0.37989125,0.963086352,0.5090816,0.81516254,18
PMC3624002:3,3,PMC3624002,0,0,5.594138337,0.168599709,1,1,0,0,0,1,0,0.56629664,n,n,0.532876632,0.119842346,0,0.5090816,0.81516254,18
PMC3624002:4,4,PMC3624002,0,0,-3.616595136,-1.139744789,0,0,0,0,0,1,0,0.50165343,n,n,0.376906844,0,0,0.5090816,0.81516254,18
PMC3624002:5,5,PMC3624002,0,0,2.526147959,0.076134658,4,1.319507911,0,0,0,1,0,0.4334159,n,n,0.480924873,0.278265311,0,0.5090816,0.81516254,18
PMC3624002:6,6,PMC3624002,0,0,-5.077383275,-1.196189462,0,0,0,0,0,1,0,0.19958082,n,n,0.352170615,0,0,0.5090816,0.81516254,18
PMC3624002:7,7,PMC3624002,0,0,-0.027718922,-1.001071056,0,0,0,0,0,1,0,0.48223585,n,n,0.437679014,0,0,0.5090816,0.81516254,18
PMC3624002:8,8,PMC3624002,0,0,7.713337716,0.232469491,0,0,0,0,0,1,0,0.24598746,n,n,0.568762056,0,0,0.5090816,0.81516254,18
PMC3624002:9,9,PMC3624002,0,0,-1.50305575,-1.058077888,0,0,0,0,0,1,0,0.2908705,n,n,0.412696425,0,0,0.5090816,0.81516254,18
PMC3624002:10,10,PMC3624002,0,0,-2.884120172,-1.111442047,0,0,0,0,0,1,0,0.25033143,n,n,0.389310195,0,0,0.5090816,0.81516254,18
PMC3624002:11,11,PMC3624002,0,0,2.55810438,0.077097781,0,0,0,0,0,1,0,0.22869675,n,n,0.481466006,0,0,0.5090816,0.81516254,18
PMC3624002:12,12,PMC3624002,0,0,-2.193263103,-1.084747415,0,0,0,0,0,0,1,0.16216314,n,n,0.401008811,0,0,0.5090816,0.81516254,18
PMC3624002:13,13,PMC3624002,0,0,0.280729706,0.008460811,0,0,0,0,0,0,1,0.43090725,n,n,0.442902123,0,0,0.5090816,0.81516254,18
PMC3624002:14,14,PMC3624002,0,0,-3.433476395,-1.132669103,0,0,0,0,0,0,1,0.16872068,n,n,0.380007682,0,0,0.5090816,0.81516254,18
PMC3624002:15,15,PMC3624002,0,0,-7.004291845,-1.270644971,0,0,0,0,0,0,1,0.25340527,n,n,0.319541343,0,0,0.5090816,0.81516254,18
PMC3624002:16,16,PMC3624002,0,0,9.74162615,0.293599341,9,1.551845574,0,1,0,0,0,0.7273001,p,a,0.603108042,0.398107657,0,0.5090816,0.81516254,18
PMC3624002:17,17,PMC3624002,0,0,3.236111111,0.09753198,0,0,0,1,0,0,0,0.3040666,n,n,0.492947021,0,0,0.5090816,0.81516254,18
PMC3624002:18,18,PMC3624002,0,0,2.041832011,0.061538035,0,0,0,1,0,0,0,0.11910491,n,n,0.472723717,0,0,0.5090816,0.81516254,18
PMC3625828:1,1,PMC3625828,0,0,8.063084434,0.243010381,4,1.319507911,1,0,0,0,0,0.3372283,n,n,0.574684486,0.278265311,0,0.309787971,0.59778994,5
PMC3625828:2,2,PMC3625828,4.15,0.034511435,-7.855852613,-1.303549174,0,0,1,0,0,0,0,0.07917152,n,n,0.305121454,0,0.341610339,0.309787971,0.59778994,5
PMC3625828:3,3,PMC3625828,18.25,0.151767152,10.57824049,0.318813758,4,1.319507911,1,0,0,0,0,0.59778994,n,n,0.617274835,0.278265311,0.616423662,0.309787971,0.59778994,5
PMC3625828:4,4,PMC3625828,0,0,-5.594112471,-1.216155814,1,1,0,0,0,1,0,0.14505255,p,p,0.34342059,0.119842346,0,0.309787971,0.59778994,5
PMC3625828:5,5,PMC3625828,0,0,9.884714478,0.297911829,5,1.379729661,0,0,0,1,0,0.45760497,n,n,0.605531025,0.309787971,0,0.309787971,0.59778994,5
PMC3625828:6,6,PMC3625828,0,0,2.358027226,0.071067728,0,0,0,0,0,1,0,0.16222331,n,n,0.478078003,0,0,0.309787971,0.59778994,5
PMC3625828:7,7,PMC3625828,0,0,2.575361736,0.077617894,0,0,0,0,0,1,0,0.1705836,n,n,0.481758233,0,0,0.309787971,0.59778994,5
PMC3625828:8,8,PMC3625828,0,0,2.385746148,0.071903139,0,0,0,0,0,1,0,0.1559809,n,n,0.478547381,0,0,0.309787971,0.59778994,5
PMC3625828:9,9,PMC3625828,0,0,0,0,0,0,0,0,0,1,0,0.10577545,n,n,0.438148392,0,0,0.309787971,0.59778994,5
PMC3625828:10,10,PMC3625828,0,0,-2.884120172,-1.111442047,0,0,0,0,0,1,0,0.22795048,n,n,0.389310195,0,0,0.309787971,0.59778994,5
PMC3625828:11,11,PMC3625828,0,0,0.192483044,0.005801177,0,0,0,0,0,1,0,0.22998787,n,n,0.4414078,0,0,0.309787971,0.59778994,5
PMC3625828:12,12,PMC3625828,0,0,0.064439584,0.001942121,5,1.379729661,0,1,0,0,0,0.54297966,n,n,0.439239579,0.309787971,0,0.309787971,0.59778994,5
PMC3626898:1,1,PMC3626898,0,0,-1.253738831,-1.048444313,2,1.148698355,1,0,0,0,0,0.6332951,n,n,0.416918228,0.189945625,0,0.526385626,0.6332951,20
PMC3626898:2,2,PMC3626898,105.86,0.88033264,7.12580383,0.21476202,2,1.148698355,0,0,0,1,0,0.5112865,p,p,0.558813062,0.189945625,0.973668446,0.526385626,0.6332951,20
PMC3626898:3,3,PMC3626898,4.15,0.034511435,8.810641839,0.265540743,20,1.820564203,0,1,0,0,0,0.5551964,n,n,0.587343236,0.526385626,0.341610339,0.526385626,0.6332951,20
PMC3632765:1,1,PMC3632765,6.19,0.051476091,1.913719993,0.057676914,9,1.551845574,1,0,0,0,0,0.7405097,n,n,0.470554335,0.398107657,0.411161105,0.489851137,0.7405097,16
PMC3632765:2,2,PMC3632765,0,0,-8.326700204,-1.321742666,0,0,0,0,0,1,0,0.4738797,n,n,0.297148365,0,0,0.489851137,0.7405097,16
PMC3632765:3,3,PMC3632765,11.27,0.093721414,15.98187372,0.481671902,14,1.695218203,0,0,1,0,0,0.68177927,p,p,0.70877716,0.468210936,0.522557998,0.489851137,0.7405097,16
PMC3632765:4,4,PMC3632765,0,0,-2.746781116,-1.106135283,8,1.515716567,0,0,1,0,0,0.5649608,n,n,0.391635824,0.37989125,0,0.489851137,0.7405097,16
PMC3632765:5,5,PMC3632765,4.15,0.034511435,-0.581236935,-1.022458923,8,1.515716567,0,0,0,0,1,0.58329904,n,n,0.428306027,0.37989125,0.341610339,0.489851137,0.7405097,16
PMC3632765:6,6,PMC3632765,0,0,-7.004291845,-1.270644971,16,1.741101127,0,1,0,0,0,0.68063515,n,n,0.319541343,0.489851137,0,0.489851137,0.7405097,16
PMC3637645:1,1,PMC3637645,6.19,0.051476091,-7.54628905,-1.291587676,13,1.670277652,1,0,0,0,0,0.8069072,n,n,0.310363443,0.456282347,0.411161105,0.456282347,0.8069072,13
PMC3637645:2,2,PMC3637645,0,0,5.964075948,0.179749124,0,0,0,0,0,1,0,0.27552623,n,n,0.539140964,0,0,0.456282347,0.8069072,13
PMC3637645:3,3,PMC3637645,0,0,-6.454935622,-1.249417914,0,0,0,0,1,0,0,0.43862432,n,n,0.328843857,0,0,0.456282347,0.8069072,13
PMC3637645:4,4,PMC3637645,0,0,-0.027718922,-1.001071056,0,0,0,0,1,0,0,0.63532156,n,n,0.437679014,0,0,0.456282347,0.8069072,13
PMC3637645:5,5,PMC3637645,0,0,3.328571429,0.100318608,0,0,0,0,1,0,0,0.4755804,n,n,0.494512696,0,0,0.456282347,0.8069072,13
PMC3637645:6,6,PMC3637645,0,0,4.46610329,0.134602269,1,1,0,0,1,0,0,0.61120313,n,n,0.513775071,0.119842346,0,0.456282347,0.8069072,13
PMC3637645:7,7,PMC3637645,0,0,1.799071093,0.054221552,0,0,0,0,1,0,0,0.5132098,n,n,0.46861293,0,0,0.456282347,0.8069072,13
PMC3637645:8,8,PMC3637645,100.57,0.836340956,7.126652065,0.214787585,4,1.319507911,0,0,0,0,1,0.37666735,p,p,0.558827425,0.278265311,0.963086352,0.456282347,0.8069072,13
PMC3637645:9,9,PMC3637645,0,0,-1.817288437,-1.070219801,0,0,0,1,0,0,0,0.4180267,n,n,0.407375371,0,0,0.456282347,0.8069072,13
PMC3639094:1,1,PMC3639094,39.3,0.326819127,7.561807156,0.227902566,12,1.64375183,1,0,0,0,0,0.6298653,p,p,0.566196116,0.443469378,0.770417579,0.443469378,0.6699197,12
PMC3639094:2,2,PMC3639094,11.29,0.093887734,16.8266117,0.507131154,0,0,0,0,0,1,0,-0.00736894,n,n,0.723081516,0,0.522897455,0.443469378,0.6699197,12
PMC3639094:3,3,PMC3639094,0,0,9.809970884,0.295659159,9,1.551845574,0,0,1,0,0,0.37006947,n,n,0.604265356,0.398107657,0,0.443469378,0.6699197,12
PMC3639094:4,4,PMC3639094,0,0,1.821003068,0.054882552,9,1.551845574,0,0,1,0,0,0.47562608,n,n,0.468984314,0.398107657,0,0.443469378,0.6699197,12
PMC3639094:5,5,PMC3639094,0,0,7.648196943,0.230506237,0,0,0,0,1,0,0,0.25096396,n,n,0.567658996,0,0,0.443469378,0.6699197,12
PMC3639094:6,6,PMC3639094,0,0,0,0,0,0,0,0,1,0,0,0.13491757,n,n,0.438148392,0,0,0.443469378,0.6699197,12
PMC3639094:7,7,PMC3639094,0,0,-2.193263103,-1.084747415,0,0,0,0,1,0,0,0.02837801,n,n,0.401008811,0,0,0.443469378,0.6699197,12
PMC3639094:8,8,PMC3639094,0,0,-2.746781116,-1.106135283,0,0,0,0,1,0,0,0.20453241,n,n,0.391635824,0,0,0.443469378,0.6699197,12
PMC3639094:9,9,PMC3639094,0,0,-4.374578479,-1.169033172,0,0,0,0,1,0,0,0.19154032,n,n,0.364071547,0,0,0.443469378,0.6699197,12
PMC3639094:10,10,PMC3639094,0,0,-10.63961503,-1.411113409,0,0,0,0,0,0,1,0.07651573,n,n,0.257982664,0,0,0.443469378,0.6699197,12
PMC3639094:11,11,PMC3639094,83.99,0.698461538,2.165544181,0.065266552,5,1.379729661,0,1,0,0,0,0.6699197,p,a,0.474818595,0.309787971,0.925941705,0.443469378,0.6699197,12
PMC3661081:1,1,PMC3661081,0,0,6.158487729,0.185608431,0,0,1,0,0,0,0,0.3511368,n,n,0.542433032,0,0,0.534428748,0.8033915,21
PMC3661081:2,2,PMC3661081,0,0,0.607217666,0.018300713,0,0,1,0,0,0,0,0.15901923,n,n,0.448430701,0,0,0.534428748,0.8033915,21
PMC3661081:3,3,PMC3661081,6.19,0.051476091,7.067798355,0.213013814,21,1.838416287,1,0,0,0,0,0.8033915,p,p,0.557830827,0.534428748,0.411161105,0.534428748,0.8033915,21
PMC3661081:4,4,PMC3661081,0,0,0.431118655,0.012993329,0,0,0,0,0,1,0,0.35197815,n,n,0.445448732,0,0,0.534428748,0.8033915,21
PMC3661081:5,5,PMC3661081,11.35,0.094386694,4.482305545,0.135090583,0,0,0,0,0,1,0,0.3822862,n,n,0.514049432,0,0.523912521,0.534428748,0.8033915,21
PMC3661081:6,6,PMC3661081,0,0,7.131986531,0.214948358,14,1.695218203,0,0,0,1,0,0.7460228,n,n,0.558917756,0.468210936,0,0.534428748,0.8033915,21
PMC3661081:7,7,PMC3661081,0,0,1.677049939,0.050544001,6,1.430969081,0,0,0,1,0,0.57521456,n,n,0.466546687,0.336440001,0,0.534428748,0.8033915,21
PMC3662564:1,1,PMC3662564,0,0,0,0,13,1.670277652,1,0,0,0,0,0.56599,n,n,0.438148392,0.456282347,0,0.456282347,0.7685814,13
PMC3662564:2,2,PMC3662564,0,0,9.432238605,0.284274822,1,1,1,0,0,0,0,0.7685814,n,n,0.597869033,0.119842346,0,0.456282347,0.7685814,13
PMC3662564:3,3,PMC3662564,65.88,0.547858628,8.77373084,0.264428295,4,1.319507911,0,0,0,1,0,0.4063712,n,n,0.586718204,0.278265311,0.875995707,0.456282347,0.7685814,13
PMC3662564:4,4,PMC3662564,0,0,-4.851797557,-1.187472858,1,1,0,0,0,1,0,0.49956262,n,n,0.355990566,0.119842346,0,0.456282347,0.7685814,13
PMC3662564:5,5,PMC3662564,0,0,2.165544181,0.065266552,9,1.551845574,0,0,0,1,0,0.5909927,n,n,0.474818595,0.398107657,0,0.456282347,0.7685814,13
PMC3662564:6,6,PMC3662564,0,0,-5.232976157,-1.202201552,0,0,0,0,0,1,0,0.1893428,n,n,0.349535885,0,0,0.456282347,0.7685814,13
PMC3662564:7,7,PMC3662564,0,0,-2.193263103,-1.084747415,0,0,0,0,0,1,0,0.26048177,n,n,0.401008811,0,0,0.456282347,0.7685814,13
PMC3662564:8,8,PMC3662564,0,0,-2.884120172,-1.111442047,5,1.379729661,0,0,0,1,0,0.56230724,n,n,0.389310195,0.309787971,0,0.456282347,0.7685814,13
PMC3662564:9,9,PMC3662564,64.57,0.536964657,17.49722604,0.527342557,1,1,0,1,0,0,0,0.42031342,p,p,0.734437351,0.119842346,0.871872677,0.456282347,0.7685814,13
PMC3662564:10,10,PMC3662564,0,0,-3.296137339,-1.127362339,0,0,0,1,0,0,0,0.37756974,n,n,0.38233331,0,0,0.456282347,0.7685814,13
PMC3662734:1,1,PMC3662734,0,0,-3.708154506,-1.143282632,1,1,1,0,0,0,0,0.2674636,n,n,0.375356425,0.119842346,0,0.526385626,0.7447388,20
PMC3662734:2,2,PMC3662734,0,0,1.286566167,0.038775352,1,1,1,0,0,0,0,0.4237509,n,n,0.459934437,0.119842346,0,0.526385626,0.7447388,20
PMC3662734:3,3,PMC3662734,0,0,-13.57367668,-1.524485189,0,0,1,0,0,0,0,0.25821146,n,n,0.208298784,0,0,0.526385626,0.7447388,20
PMC3662734:4,4,PMC3662734,0,0,-11.19313305,-1.432501277,0,0,1,0,0,0,0,0.2312153,n,n,0.248609677,0,0,0.526385626,0.7447388,20
PMC3662734:5,5,PMC3662734,69.36,0.576798337,10.2318221,0.30837318,2,1.148698355,0,0,0,1,0,0.61746854,n,n,0.611408766,0.189945625,0.88656813,0.526385626,0.7447388,20
PMC3662734:6,6,PMC3662734,0,0,-2.371897315,-1.091649819,0,0,0,0,0,1,0,0.21499458,n,n,0.397983912,0,0,0.526385626,0.7447388,20
PMC3662734:7,7,PMC3662734,0,0,0.568457711,0.017132541,4,1.319507911,0,0,0,1,0,0.5376384,n,n,0.44777436,0.278265311,0,0.526385626,0.7447388,20
PMC3662734:8,8,PMC3662734,0,0,-9.990436148,-1.386029217,0,0,0,0,0,1,0,0.11847375,n,n,0.268975523,0,0,0.526385626,0.7447388,20
PMC3662734:9,9,PMC3662734,0,0,5.317130002,0.160251055,17,1.762340348,0,0,0,0,1,0.6639144,n,n,0.528185916,0.499733596,0,0.526385626,0.7447388,20
PMC3662734:10,10,PMC3662734,0,0,6.631647472,0.199868821,2,1.148698355,0,0,0,0,1,0.569292,n,n,0.550445274,0.189945625,0,0.526385626,0.7447388,20
PMC3662734:11,11,PMC3662734,0,0,2.165544181,0.065266552,1,1,0,0,0,0,1,0.3750786,n,n,0.474818595,0.119842346,0,0.526385626,0.7447388,20
PMC3662734:12,12,PMC3662734,0,0,-0.027718922,-1.001071056,0,0,0,0,0,0,1,0.17381722,n,n,0.437679014,0,0,0.526385626,0.7447388,20
PMC3662734:13,13,PMC3662734,0,0,-2.193263103,-1.084747415,0,0,0,0,0,0,1,0.0484863,n,n,0.401008811,0,0,0.526385626,0.7447388,20
PMC3662734:14,14,PMC3662734,0,0,4.551290329,0.13716969,1,1,0,0,0,0,1,0.6000651,n,n,0.515217584,0.119842346,0,0.526385626,0.7447388,20
PMC3662734:15,15,PMC3662734,13.31,0.110686071,15.97934357,0.481595647,20,1.820564203,0,1,0,0,0,0.7447388,p,p,0.708734316,0.526385626,0.554614271,0.526385626,0.7447388,20
PMC3662734:16,16,PMC3662734,0,0,-1.398856847,-1.054051656,1,1,0,1,0,0,0,0.48782092,n,n,0.414460875,0.119842346,0,0.526385626,0.7447388,20
PMC3662740:1,1,PMC3662740,11.27,0.093721414,7.329153819,0.220890712,2,1.148698355,1,0,0,0,0,0.5831474,n,n,0.562256485,0.189945625,0.522557998,0.489851137,0.5831474,16
PMC3662740:2,2,PMC3662740,47.29,0.393264033,19.38831364,0.584337361,16,1.741101127,1,0,0,0,0,0.5666125,p,p,0.766460049,0.489851137,0.80811631,0.489851137,0.5831474,16
PMC3662740:3,3,PMC3662740,0,0,9.315809606,0.280765811,0,0,0,0,0,1,0,0.46005785,n,n,0.595897485,0,0,0.489851137,0.5831474,16
PMC3662740:4,4,PMC3662740,0,0,4.890305901,0.147387158,0,0,0,1,0,0,0,-0.00233752,n,n,0.520958298,0,0,0.489851137,0.5831474,16
PMC3662740:5,5,PMC3662740,0,0,-2.193263103,-1.084747415,0,0,0,1,0,0,0,0.02120882,n,n,0.401008811,0,0,0.489851137,0.5831474,16
PMC3662740:6,6,PMC3662740,0,0,-4.72030173,-1.182391875,0,0,0,1,0,0,0,0.12544043,n,n,0.358217248,0,0,0.489851137,0.5831474,16
PMC3662740:7,7,PMC3662740,0,0,-12.87553648,-1.497509138,0,0,0,1,0,0,0,0.22608095,n,n,0.220120729,0,0,0.489851137,0.5831474,16
PMC3662740:8,8,PMC3662740,0,0,-4.069189475,-1.157232978,0,0,0,1,0,0,0,0.2885149,n,n,0.369242846,0,0,0.489851137,0.5831474,16
PMC3662740:9,9,PMC3662740,10.34,0.085987526,13.12889479,0.395687004,0,0,0,1,0,0,0,0.07367223,n,n,0.660466294,0,0.506129622,0.489851137,0.5831474,16
PMC3667357:1,1,PMC3667357,106.41,0.884906445,4.674139005,0.140872182,29,1.961009057,1,0,0,0,0,0.7157462,p,p,0.51729784,0.588053282,0.97473845,0.588053282,0.7157462,29
PMC3667357:2,2,PMC3667357,3.25,0.027027027,10.10369181,0.304511507,9,1.551845574,0,0,0,1,0,0.53303874,n,n,0.609239074,0.398107657,0.301576251,0.588053282,0.7157462,29
PMC3667357:3,3,PMC3667357,0,0,2.385746148,0.071903139,1,1,0,0,1,0,0,0.33040062,n,n,0.478547381,0.119842346,0,0.588053282,0.7157462,29
PMC3667357:4,4,PMC3667357,0,0,-2.193263103,-1.084747415,0,0,0,0,1,0,0,0.1291209,n,n,0.401008811,0,0,0.588053282,0.7157462,29
PMC3667357:5,5,PMC3667357,4.15,0.034511435,5.052348838,0.152270911,1,1,0,0,0,0,1,0.41826895,n,n,0.523702249,0.119842346,0.341610339,0.588053282,0.7157462,29
PMC3667357:6,6,PMC3667357,22.15,0.184199584,2.385746148,0.071903139,0,0,0,1,0,0,0,0.36022118,n,n,0.478547381,0,0.654874957,0.588053282,0.7157462,29
PMC3667377:1,1,PMC3667377,102.73,0.854303534,9.097911805,0.274198668,13,1.670277652,0,1,0,0,0,0.42282578,p,p,0.592207716,0.456282347,0.967472303,0.456282347,0.42282578,13
PMC3667384:1,1,PMC3667384,0,0,0,0,14,1.695218203,1,0,0,0,0,0.69257396,p,p,0.438148392,0.468210936,0,0.468210936,0.69257396,14
PMC3667384:2,2,PMC3667384,10.34,0.085987526,-3.098573289,-1.119728489,1,1,0,0,0,1,0,0.31998158,n,n,0.385678757,0.119842346,0.506129622,0.468210936,0.69257396,14
PMC3667384:3,3,PMC3667384,0,0,-5.526291179,-1.213535208,4,1.319507911,0,0,1,0,0,0.2889829,n,n,0.344569041,0.278265311,0,0.468210936,0.69257396,14
PMC3667384:4,4,PMC3667384,60.76,0.505280665,4.688942684,0.141318345,4,1.319507911,0,0,1,0,0,0.34870312,n,n,0.517548518,0.278265311,0.859395774,0.468210936,0.69257396,14
PMC3667384:5,5,PMC3667384,4.15,0.034511435,2.810662624,0.084709543,1,1,0,0,1,0,0,0.366471,n,n,0.485742697,0.119842346,0.341610339,0.468210936,0.69257396,14
PMC3667384:6,6,PMC3667384,0,0,1.185635227,0.035733431,0,0,0,0,1,0,0,0.33352852,n,n,0.458225325,0,0,0.468210936,0.69257396,14
PMC3667384:7,7,PMC3667384,0,0,6.748875822,0.203401924,8,1.515716567,0,0,0,0,1,0.46900788,n,n,0.552430358,0.37989125,0,0.468210936,0.69257396,14
PMC3667384:8,8,PMC3667384,0,0,-0.34951416,-1.013505184,0,0,0,1,0,0,0,0.3667082,n,n,0.4322299,0,0,0.468210936,0.69257396,14
PMC3667939:1,1,PMC3667939,0,0,-0.704382608,-1.027217257,0,0,1,0,0,0,0,0.37610355,n,n,0.426220742,0,0,0.429630318,0.51863706,11
PMC3667939:2,2,PMC3667939,0,0,2.041832011,0.061538035,1,1,0,0,0,1,0,0.3991469,n,n,0.472723717,0.119842346,0,0.429630318,0.51863706,11
PMC3667939:3,3,PMC3667939,0,0,-6.592274678,-1.254724678,4,1.319507911,0,0,1,0,0,0.49469838,n,n,0.326518228,0.278265311,0,0.429630318,0.51863706,11
PMC3667939:4,4,PMC3667939,0,0,1.867247312,0.05627629,8,1.515716567,0,0,1,0,0,0.49902385,n,n,0.46976739,0.37989125,0,0.429630318,0.51863706,11
PMC3667939:5,5,PMC3667939,0,0,-5.058152701,-1.195446395,4,1.319507911,0,0,1,0,0,0.40153477,n,n,0.352496255,0.278265311,0,0.429630318,0.51863706,11
PMC3667939:6,6,PMC3667939,0,0,-4.016912942,-1.155213019,11,1.615394266,0,0,1,0,0,0.51863706,p,p,0.37012807,0.429630318,0,0.429630318,0.51863706,11
PMC3667939:7,7,PMC3667939,0,0,-2.712446352,-1.104808592,0,0,0,0,0,0,1,0.41746938,n,n,0.392217231,0,0,0.429630318,0.51863706,11
PMC3667939:8,8,PMC3667939,0,0,4.551290329,0.13716969,4,1.319507911,0,1,0,0,0,0.3839653,n,n,0.515217584,0.278265311,0,0.429630318,0.51863706,11
PMC3671191:1,1,PMC3671191,0,0,-2.368844272,-1.09153185,2,1.148698355,1,0,0,0,0,0.3992937,n,n,0.398035611,0.189945625,0,0.556530622,0.88587296,24
PMC3671191:2,2,PMC3671191,0,0,1.5156387,0.045679286,1,1,1,0,0,0,0,0.33604556,n,n,0.463813432,0.119842346,0,0.556530622,0.88587296,24
PMC3671191:3,3,PMC3671191,0,0,4.028263672,0.12140638,7,1.475773162,1,0,0,0,0,0.66489166,n,n,0.506360922,0.359527039,0,0.556530622,0.88587296,24
PMC3671191:4,4,PMC3671191,6.19,0.051476091,4.552791015,0.137214919,5,1.379729661,1,0,0,0,0,0.53609705,n,n,0.515242996,0.309787971,0.411161105,0.556530622,0.88587296,24
PMC3671191:5,5,PMC3671191,71.47,0.594345114,8.225116505,0.247893807,24,1.888175023,0,0,0,1,0,0.88587296,p,p,0.577428253,0.556530622,0.892726667,0.556530622,0.88587296,24
PMC3671191:6,6,PMC3671191,0,0,2.566473633,0.077350019,6,1.430969081,0,0,0,1,0,0.5988062,n,n,0.481607727,0.336440001,0,0.556530622,0.88587296,24
PMC3671191:7,7,PMC3671191,0,0,5.649754768,0.170275912,17,1.762340348,0,1,0,0,0,0.7717088,n,n,0.533818412,0.499733596,0,0.556530622,0.88587296,24
PMC3671191:8,8,PMC3671191,3.25,0.027027027,-16.18982063,-1.625572667,0,0,0,1,0,0,0,0.35024628,n,n,0.163998358,0,0.301576251,0.556530622,0.88587296,24
PMC3686254:1,1,PMC3686254,0,0,7.131986531,0.214948358,5,1.379729661,1,0,0,0,0,0.58663887,n,n,0.558917756,0.309787971,0,0.37989125,0.58663887,8
PMC3686254:2,2,PMC3686254,0,0,-7.004291845,-1.270644971,0,0,1,0,0,0,0,0.3291329,n,n,0.319541343,0,0,0.37989125,0.58663887,8
PMC3686254:3,3,PMC3686254,0,0,-1.253738831,-1.048444313,1,1,1,0,0,0,0,0.58573645,n,n,0.416918228,0.119842346,0,0.37989125,0.58663887,8
PMC3686254:4,4,PMC3686254,0,0,2.582154822,0.077822629,3,1.24573094,0,0,0,1,0,0.41423446,n,n,0.481873264,0.239684693,0,0.37989125,0.58663887,8
PMC3686254:5,5,PMC3686254,0,0,-5.493562232,-1.212270565,0,0,0,0,0,1,0,0.4755682,n,n,0.345123256,0,0,0.37989125,0.58663887,8
PMC3686254:6,6,PMC3686254,0,0,-0.96111895,-1.037137517,0,0,0,0,0,0,1,0.4569472,n,n,0.421873302,0,0,0.37989125,0.58663887,8
PMC3686254:7,7,PMC3686254,0,0,-0.418320373,-1.016163848,2,1.148698355,0,0,0,0,1,0.210074,n,n,0.431064772,0.189945625,0,0.37989125,0.58663887,8
PMC3686254:8,8,PMC3686254,0,0,1.81036996,0.054562084,0,0,0,0,0,0,1,0.49448913,n,n,0.468804259,0,0,0.37989125,0.58663887,8
PMC3686254:9,9,PMC3686254,0,0,2.385746148,0.071903139,0,0,0,0,0,0,1,0.43254167,n,n,0.478547381,0,0,0.37989125,0.58663887,8
PMC3686254:10,10,PMC3686254,0,0,-11.66266825,-1.450644059,8,1.515716567,0,0,0,0,1,0.5562973,n,n,0.240658811,0.37989125,0,0.37989125,0.58663887,8
PMC3686254:11,11,PMC3686254,0,0,-16.68669528,-1.644771842,1,1,0,0,0,0,1,0.39764827,n,n,0.15558454,0.119842346,0,0.37989125,0.58663887,8
